square_feet,bedrooms,bathrooms,floors,house_age,garage_spaces,distance_city_center,school_rating,crime_rate,property_tax,parks_nearby,shopping_malls_nearby,public_transport_score,lot_size,neighborhood_quality,price
4323,3,1,1,0,1,4.606014205829911,6.011185459358545,2.0788835410499704,1314,3,1,5.177276182570907,6870,3.5422230729474826,599117.4567768311
3708,1,3,2,26,0,7.213882469997528,7.3785572191440965,8.003248594064893,4459,1,1,7.596727009494893,1629,1.4786680732043453,484527.9034007916
4690,5,2,1,27,0,2.870229733219542,2.209879745521606,6.245180153643472,5172,4,3,1.8444457591836794,8007,9.1013927630289,598156.1371281736
2656,4,3,2,28,2,17.654512651548632,8.326602153561401,4.680654604262312,4025,4,1,9.534939247325461,6943,7.527008465066219,386727.2527130313
3770,2,3,2,17,1,19.03885489830827,6.454986398676757,2.1748435386297804,3946,3,1,5.888378113357885,1474,9.96503653173621,511292.1907859602
2282,1,3,2,11,0,15.666526652307887,9.545836934022866,3.342463741571313,4236,0,1,3.7576755544015064,5632,3.7195413697475908,319237.4683488287
2855,3,3,2,12,0,24.695961857075833,4.05576027217624,9.598434267385185,4680,0,1,7.240521077932834,5080,8.906372629812193,339084.1959216203
1754,2,3,1,1,1,25.969255817932392,1.9733134810347879,5.200899376058343,6736,4,3,1.402532346187916,2760,6.427488411392336,221604.1134268053
3791,3,1,2,36,0,18.853107503810673,5.558510809332327,4.00699281243253,5807,0,1,5.359572242047566,5708,5.078128662132444,473784.21577546664
2296,4,1,2,15,2,1.369937911515486,1.7722969453849498,5.214220423483239,4106,4,2,5.373726827174281,7920,3.0031580015977157,265622.8403041235
4591,5,1,1,23,2,21.161660016684333,9.725738709916062,7.789885058996086,2537,0,2,2.457777564184153,4398,7.645529487575286,586255.9453767843
2248,2,2,1,34,1,13.121977290690197,1.3481646243147238,3.401089365028688,4872,4,3,8.536490343476949,4561,9.137266740138699,282272.16537033836
2045,2,3,2,21,2,17.40116701356522,7.781535109965772,1.7870612093260885,2867,4,1,8.171309068122287,4844,3.1177755826783367,321356.42509260646
4799,4,1,1,35,0,19.82333745854765,5.725921583280196,5.849361183390478,5949,4,2,2.374591550083381,4804,2.578513014762513,563830.9119446442
4523,1,2,1,10,0,11.156861815485225,4.317585872484598,6.652041034810672,2161,4,0,4.274445642070398,2508,7.265997235043803,508974.2002797933
853,5,1,1,28,0,27.595856649982032,1.592579480577892,7.127180029585496,4920,2,2,1.9038660096779914,5110,9.792758464529673,79503.69349532772
3783,2,1,2,34,0,4.885271135743655,6.59950231756247,8.819875907661297,6693,0,1,8.637478811552771,5853,7.749595909936702,443321.81160805473
3157,5,3,1,14,1,20.473842411150084,6.266982964518597,3.7117412068911304,4882,4,2,3.9098809337377674,7831,3.56122665142884,457738.9014262069
698,2,2,2,30,2,1.1264278187408325,3.527949457608398,0.753548962288918,3756,1,0,4.953846770718875,9195,4.77959881733007,146453.76136084244
2800,5,3,2,15,2,27.814882056750243,9.191995312692809,9.583485836309421,2912,3,2,3.9148475501850983,4447,4.458858719125345,398564.02440565114
3561,3,3,2,9,0,4.2626198639046535,3.736990066085532,4.350119274374752,1264,1,1,3.7902341481845587,6584,8.668855162423409,502050.1725334103
4377,2,1,2,31,1,3.7516426742796645,5.047528695328955,6.232575096731313,5428,1,0,7.725720283737301,4791,7.942337009850014,548282.8746218838
3469,5,3,1,1,0,10.657221358515082,5.893862103267901,6.663053231282923,7331,2,3,7.728096107618408,6081,6.300778912853682,468527.7269126099
3834,1,2,2,23,0,11.833422295133337,1.9020869035865748,5.465137087012035,6182,0,0,5.660093534325125,1833,3.474631993572129,464715.80787454586
4391,3,3,1,22,1,7.21470209736348,9.389455472922691,2.0525752973627007,5915,2,2,6.918552543936829,6335,9.441896749498506,635920.8023930957
1556,3,3,2,1,1,17.968528166886617,4.37082537205937,7.5514305011614145,2302,0,3,5.604968776221609,6487,6.879837022922319,207548.7407770058
4667,1,3,1,37,0,13.844508843216945,1.7270129248690926,8.037519743040816,6661,4,0,1.2573028894574354,7260,9.734289817976041,560580.7169278181
760,5,1,2,30,2,1.991092082191535,4.485620563077969,5.529755860174398,2194,2,0,1.5940578981693925,3175,6.221053297378277,180468.35071791877
1900,4,2,1,39,0,10.269909805403719,6.401822923833226,4.885611605848416,2526,3,0,4.453665125615482,5173,8.390734825272526,250221.79007770884
4587,1,1,2,25,2,24.502554493621943,5.622874046391966,1.1393818312798532,4604,0,1,7.747717227655548,3788,8.317948414550742,541565.9062787609
2127,5,1,2,28,2,21.00134451099419,7.250877766335466,0.8395166149978384,5394,2,3,9.219036053209104,8460,4.035958991502328,309009.86899512814
1818,1,1,1,2,1,22.02125475381653,1.4993554786111956,3.3956484556352873,3248,3,3,1.2673747481207736,9533,9.676186506615053,160796.23674310488
3704,1,1,2,13,1,21.245390798422182,3.5608654924485053,3.1084615551739327,2158,1,0,4.312270474181263,7721,1.197473208378076,429779.34446779755
3335,2,1,2,24,0,10.018217620107965,8.37307519156092,9.536564509632711,5367,4,3,3.014041925047698,5191,7.9183981789067275,402275.3182550498
1554,5,2,2,0,2,3.8902537402265005,1.7190431901222478,7.8362274244342975,5630,4,2,8.336847530489157,8312,9.690013771876394,228012.7506000714
4046,4,3,1,2,2,8.901548336959785,8.699373592263619,6.5992429525906,4513,1,2,8.61371330189177,9187,4.050173829553506,555336.6377870064
1645,2,1,2,25,0,25.12177370536962,1.8270648286939561,5.176480890176051,3078,2,0,2.8576798092270574,5616,6.832995290118748,177585.56564408133
2293,1,1,2,17,0,29.43365313570906,8.510087934025266,1.6736753072665134,2144,1,2,7.39744528091385,1995,6.060009248597895,274938.53431197756
4036,1,2,1,8,0,15.321563427505279,4.2470956097085395,9.78456672184284,1068,3,0,7.585804335712857,1356,7.853565787088713,453280.04348795867
1162,1,2,1,37,1,1.2813102927682243,6.509881569314942,3.7504069824021,4717,0,2,2.593519271043133,9377,8.795601294805472,214258.63448221877
3085,5,3,1,22,0,5.061299551892642,2.3759840408319834,1.069256024472448,4008,2,0,4.903263253074122,2693,6.427401123695931,457007.6901520448
3954,5,2,1,20,0,10.340336684171707,1.5955184955266275,4.937988957157461,1826,0,0,6.583040248994196,3590,8.343141277433112,548415.2778616812
825,2,3,1,0,2,17.778975109195542,2.9434438361812156,8.739980116130832,2169,1,3,1.23459946239339,8921,3.8105701830032968,89023.10807216383
1559,4,1,2,20,0,3.177715728354105,2.15068436117826,8.872910017773295,1983,4,3,4.641326497412945,2691,3.057283528343352,224326.584315028
3667,2,1,2,26,2,28.357361662586566,3.8116530791166863,0.10965916056447256,5576,0,0,2.3946240965285863,3057,4.876009205795562,433121.22430821054
1415,3,3,2,5,2,11.58742652524762,5.629449218599182,8.862957447513997,4977,0,3,5.877068510087986,3904,7.09962939622705,214081.38896751154
3720,1,2,1,35,1,27.46494231981987,6.298835172085086,2.7148421749985854,4334,4,3,8.586258251148593,5451,2.6852225404485126,439109.7526196709
616,1,3,2,27,0,23.63513227995363,8.108812966417686,0.38972363968423074,3340,0,1,5.722785447634335,7937,7.1231697293670235,141857.0571340134
1843,1,2,1,16,0,22.907680902951853,6.906159039235227,8.477902703628743,3015,0,2,1.3238523658781558,3380,4.546842837148606,180965.4623077027
2805,2,1,1,39,2,18.59486781368473,6.478824926165977,8.638667559882084,2452,4,3,1.2669152103711205,9208,8.160177465033687,328151.13989716757
3124,2,2,2,2,1,19.176730694503494,4.706038247371971,5.9623107984235,3133,4,0,6.449528313137344,9515,1.3315223539297296,363309.71433805703
1669,1,3,1,11,1,19.502093821271195,5.2642759146412486,5.744337572963584,2039,1,1,3.9518340267305128,3070,7.011843740464551,229131.33239325107
4044,2,3,1,38,0,19.232920223741882,4.73068746451163,8.131202726214195,7871,1,1,6.1539985312470336,1930,6.848401029849709,465434.15257879224
3165,5,1,2,11,2,17.058118710552478,8.579494270552448,7.863095527102798,5723,0,3,2.4727339802438886,2444,9.46841928512783,448207.86213679105
1660,5,2,1,1,0,29.60600653600378,3.070004072935599,8.90105473442704,5213,2,0,7.991761175525006,9594,7.4203079820766344,153110.68201245333
2927,2,2,1,21,0,22.236426455345185,1.0514883838776816,5.5274744759670345,7413,1,0,8.74647735160211,4402,8.16671706780953,296419.7093103659
4020,1,2,2,22,0,23.531445263383112,6.861879075036153,9.676470927328086,4466,1,0,9.003030418764043,5552,9.141319142678515,460942.2499186996
901,2,1,1,29,0,26.30142163742655,2.8221596527494826,9.961468309333384,4026,2,0,3.7366712994821616,2521,7.075467264627891,23064.804018290204
4876,2,2,1,4,2,7.253553119049626,9.011036226788283,1.1654460999863259,7998,2,0,6.946618308622585,4098,3.6113827146397712,673365.2059269472
1206,2,3,2,8,1,3.430320613756763,8.731416967359905,8.49543759554122,5257,4,2,3.511381484172342,9120,8.827964196251699,188603.55736378304
3770,3,2,2,20,0,15.003938661359362,1.6905463473538531,4.99822257748589,3747,1,0,7.864811387304206,8355,7.728203075283775,429605.1310285955
1299,5,1,2,10,0,15.908340172958923,1.9574956487266961,3.8756633829983214,6772,3,0,2.0847250200369123,3187,4.819938436008041,170181.28093396063
1739,4,2,2,4,0,25.046271618547614,5.456544330219996,6.13072309882715,5262,3,2,7.864883300090451,3568,7.394762553849659,238253.4346216607
790,4,2,1,34,0,13.869723799187735,6.483003964924192,0.5596555726200703,5395,0,3,4.957557738971813,9283,8.809199894630279,185620.72328401633
2900,3,3,1,26,1,17.554737740785068,3.4741750373401667,5.064611187670799,7171,1,1,8.699945413919753,5947,9.780869182521444,382444.97664395365
1580,2,2,2,1,1,16.28505721689029,7.451179450294336,8.708905700266667,4495,3,2,7.650377739875318,5940,9.571163535631499,213568.8087765266
3575,3,3,1,23,1,2.1078807289643406,6.354244188269844,2.134615161389688,4855,1,1,4.388676766268365,5762,3.9279504408772734,503422.78165980906
1784,3,3,1,30,1,18.841232001310505,3.923416987736992,4.263898947694251,1561,1,1,9.131852668244072,2753,4.795243423463636,242658.24172410407
3927,1,1,2,32,0,25.013255287453315,1.2283433923808404,9.394808877148755,3203,3,2,3.550034253477793,6054,1.9858294447963414,394507.6430615604
3994,5,3,2,38,2,5.567515894198311,7.751352531686659,4.285638378056973,6443,1,0,9.70289768292331,5892,3.227898583162414,585293.9656872955
727,4,3,1,29,1,18.235620283871278,2.9327829924257443,3.5836763233239832,4419,2,1,7.904830455601159,6781,8.941790876382552,128410.47352158715
2665,2,1,2,36,1,18.214705788946016,8.510263691163654,4.4053664812337825,2144,0,0,9.916073661440704,1087,4.247649336514231,314071.4668628679
2416,4,3,2,27,0,5.761363957634403,4.7826123404882965,5.194527665175563,3699,4,3,1.485141547586298,2641,6.584973927353929,309321.8123580895
1169,4,1,2,30,0,4.580443638191344,6.193696983685888,6.3199134413146885,2551,3,2,3.4663244128941773,3962,6.993690564763299,189205.5320518367
2495,5,2,1,10,0,29.421506346318058,8.856538573681018,8.00692800916731,7964,4,1,7.671378308630259,6413,8.036463476289807,313655.6155766423
3333,4,1,2,22,0,12.41785591993809,8.77260700827958,4.521022057643142,5021,0,0,9.300247311253377,8420,2.645200272210679,460380.13636222156
4463,4,3,1,1,2,7.5952301329823495,4.34367617719216,8.174809350901404,1560,2,1,1.2589373540750766,9742,3.7433182115299193,577119.5363205187
4614,3,1,1,39,2,5.968411789176874,2.8800000344335883,5.337206613520806,2187,2,3,1.0000836637802628,7910,5.035027073123625,565527.1726026166
3501,5,3,1,26,1,20.360449693913818,7.976314699557352,3.384805103679777,4133,2,3,3.30618366330623,6173,4.283569551144462,498717.9977169335
2286,1,2,2,34,2,18.673913622491085,4.8977218324191805,6.579508281194142,4411,2,1,8.675008089684052,6229,9.846147095737209,288488.21692101104
3609,2,1,2,1,1,19.663011566635106,2.728377942031037,7.177222547434914,2689,3,2,7.904377919289025,9815,8.514467228923412,395526.2644450875
754,4,2,2,38,1,3.5521747978321154,9.139828080854352,5.580489756294876,5407,3,3,4.0624971595197135,4757,5.3171807915843745,184047.0662011131
3137,2,3,2,36,2,26.91250292145467,2.7829377481697866,0.5661497313472341,3423,1,0,1.0181013791089217,5796,8.913417634778211,393440.4746666472
2009,1,3,2,20,1,12.2887255074624,1.2322645137210797,1.698828751608249,2369,1,3,5.992351668583544,4292,4.1288765282496716,270543.12762902555
4657,2,2,1,4,0,10.08771278648038,1.1825197639067797,2.8529772089022822,7293,0,0,3.1415992430585575,4832,8.072454915012381,573204.0499026966
1384,1,1,1,20,1,14.408481970184436,6.600838208088378,2.826256059514931,7007,1,1,7.710480356498593,3611,3.013080382958083,208011.23356190688
3775,3,1,1,28,0,12.31191590668122,6.955075546457773,6.734208002468706,7728,0,0,5.017146979443634,9353,7.950898407037293,465164.6378619637
4941,4,3,2,19,2,26.04373309103523,3.799375345512855,0.18348661673632582,1580,0,1,7.107417307429004,9228,5.108080628761555,694466.5545942234
3406,1,2,1,37,2,27.948568280738872,3.8800989032235704,7.556817770495199,1976,0,3,8.670779468994613,7766,1.9674938889301812,348371.9375622241
1137,2,2,1,19,1,9.80014327703858,4.0554452355394845,2.653424748069332,5272,2,2,5.82183819566653,8537,3.4593620910002407,179141.3444753605
2441,4,1,2,24,0,26.054138416338688,7.121426920829908,3.100218462161024,7497,4,3,4.0235998665546315,6296,4.620471616212082,313305.28931995394
3055,3,1,2,1,1,23.664170756458947,1.5232041192414574,5.279098279439243,5609,4,3,7.925891914137241,4346,7.743636204979934,355335.85507895204
1124,4,1,1,31,2,27.993422497998093,9.362047174221932,2.1592560093895754,3356,3,3,3.386685157940601,5054,1.6568444325785578,165321.4000804086
3550,1,2,1,25,1,8.126759053390746,3.002689397597018,8.844713135755276,1118,0,3,9.023669344957908,5200,6.935922955833757,444535.8637191334
4731,3,1,2,5,1,17.731815353508395,9.997058847178831,0.8536877932656528,2542,2,2,1.642848820596422,9527,7.444122768395593,629525.127805453
4715,2,1,2,2,0,8.961792957472895,2.543704244084683,4.4438236230106485,5862,1,3,8.519217769976901,2560,6.885292329331763,542746.8196857047
2968,3,3,2,32,2,24.898740224046854,7.943918115811397,8.494222694548899,4043,1,0,1.8240015454385596,8522,7.846026743508,377302.05146084866
4447,3,1,2,0,1,1.1544015265608634,3.0107129043666254,6.1584389442123575,1972,3,2,1.5052328236883417,5164,2.6035175442055447,550012.4584016225
3301,5,1,1,4,0,17.379755723705486,1.7276212147892858,2.9232951584263347,1915,3,2,4.269312436133448,7720,6.283930195567336,470200.23136249767
1571,3,2,1,12,1,10.836899506885622,8.87439991915584,4.207602077764607,7621,0,0,9.608944190273451,9853,9.47030452483492,270763.858028156
1766,3,2,2,18,0,10.357827505256786,8.728761332718026,7.066943803425146,2437,0,1,9.851374487724419,6439,6.497058428240839,246372.77214326488
3374,4,3,1,11,0,19.70228339208259,4.632133532046412,9.732607433638993,1586,1,3,2.8186345086954336,5852,6.502027122576577,403269.51513660984
2582,2,1,1,24,1,25.693049030105822,7.321565282863841,8.931387183794335,1350,1,2,2.3377380009585953,7595,7.627956779019421,294563.15531717654
1453,4,3,2,34,2,18.666666350406462,6.013593394155254,3.4243280838237675,6625,1,3,4.1765799839929985,7713,3.9988380891327315,264101.5808897613
4746,4,2,1,11,2,25.74201638075495,8.67660502306374,9.981978792878575,7338,1,3,4.033781567929664,4183,7.304283111893866,519314.1424172458
4336,1,3,1,29,0,8.67331624454987,3.8355037238678897,0.03504663531058272,6569,4,0,7.836335944641771,9032,9.246104499818935,589765.4227777323
4369,4,2,1,4,2,16.065553788184452,5.713051599990867,0.2762975580841509,5591,0,0,4.995991186720535,3409,1.098059257228087,605339.3983965688
1174,5,3,2,33,0,14.065559632945204,5.368351340840954,8.238405151711937,3562,0,0,8.018952271610619,5298,8.831017369979788,150698.9249405913
3861,5,3,2,21,2,1.3377020855897903,4.1851524363117285,1.9946268683305202,7839,1,3,7.738417873225413,3534,2.967564981329732,596212.2527245489
1748,1,1,1,38,1,17.147552151081463,9.02309558100735,0.6076926839624086,2870,2,2,6.20479387113331,6599,5.103309463303377,294250.2850863023
2315,2,3,2,12,2,20.184205400239073,2.4929013219628193,2.371480732365022,1272,1,2,8.501608897674895,1003,8.671130208573741,325431.6496193365
4454,2,1,2,2,0,18.16551772815303,2.345577755686265,4.261001539808602,3927,3,1,2.760829718974364,1026,8.41520914710966,537058.4113886023
3091,4,1,2,19,0,22.352117064719224,6.192185817904762,7.305662704334049,7195,2,3,2.45629446094462,6161,9.027347303134503,397119.43786903506
3260,4,1,1,30,2,17.568846325139237,6.917448069864478,6.243355265512055,5358,3,1,7.755852326524014,1964,9.463751133692735,401340.8178260585
3724,4,1,1,4,1,2.9357573906719505,2.7515732889210867,2.3762121756042043,4439,2,1,3.2031735593976594,7207,5.024412610945827,463981.4375306938
3651,2,3,2,23,0,4.376920198456631,4.516456980291617,5.032704481005844,7276,3,1,1.0251494543834618,4096,6.907274297209062,494856.83440369397
604,3,2,1,39,0,18.29776274877462,9.519074586808694,9.262141053985687,4041,1,1,9.207641517800843,1071,4.514305964734961,73692.62932976539
1476,5,2,1,32,0,8.974396567235566,3.219556804216066,8.150077769837576,7453,1,1,6.606433522297566,6601,4.156450457429493,170734.97745031532
1591,3,2,1,7,0,3.309708742008209,7.015246319056547,3.231897848317934,6692,2,3,5.004439282071466,3947,4.884358695379025,255190.13045032494
4742,3,3,1,23,0,13.458479560007856,7.661344543278317,9.822645613556963,4948,3,0,7.531628590081341,7238,7.687685213044084,601222.1917772895
4964,2,1,1,19,1,17.075355344426004,5.0331582951864355,7.08620400435131,7159,4,1,3.999985598037573,5490,5.5129667242739755,577112.2194613338
1235,3,2,2,15,2,10.53363366213859,9.437733880836246,0.6244935566678178,2764,2,2,9.58299451385876,3411,8.326537070035078,230213.3945685286
2293,1,3,1,11,1,21.89257736454756,7.629910616969115,0.3516071328863868,5290,2,3,1.6175826005266982,9308,7.706966294765403,325593.00721961557
2282,4,1,1,12,1,19.669347634936095,5.121321218748081,1.6840794901002998,6882,0,1,6.768533715961249,3924,1.184306150119594,310929.82508713915
719,1,2,1,38,0,10.651732471658487,6.124016815984846,7.278558680501468,6562,2,2,7.9956053457514615,3837,6.672143413955454,46057.06312057533
1430,5,1,2,24,1,22.89130333834826,7.233520990825906,1.837389258424279,7446,4,1,5.222133171041585,1576,4.92914010977732,219267.77440504925
4275,4,2,2,31,0,19.81215623345803,6.3297116238629645,5.114867692088335,6167,1,0,7.794715195594323,9963,5.109660902360274,512333.36236488255
1969,3,2,2,23,1,19.48591598281916,8.908278254434684,0.9326012018083174,2770,3,3,9.342193580907123,8907,8.365357484829051,316501.8699342988
1340,5,2,1,8,0,17.049403322824972,4.211997960523611,9.208861578301951,6240,0,0,7.695945106113561,9391,5.92847187476209,132078.30059711888
716,4,1,2,39,0,1.330300374568031,3.6989716605022442,3.4396061358356755,2522,3,2,3.7843018042268,2755,8.970596411130524,152930.85869354414
3438,3,3,2,22,1,21.198708320829784,2.9245500054573785,9.081320565606308,1831,1,1,6.0566173724728225,9371,7.415250331525214,396032.78804210434
